Clayton,DONALD J. TRUMP,RIVERDALE 8,162.0
Clayton,DONALD J. TRUMP,RIVERDALE 9,147.0
Clayton,GARY JOHNSON,ELLENWOOD,59.0
Clayton,GARY JOHNSON,FOREST PARK 1,37.0
Clayton,GARY JOHNSON,FOREST PARK 2,24.0
Clayton,GARY JOHNSON,FOREST PARK 3,18.0
Clayton,GARY JOHNSON,FOREST PARK 4,22.0
Clayton,GARY JOHNSON,FOREST PARK 5,34.0
Clayton,GARY JOHNSON,FOREST PARK 6,14.0
Clayton,GARY JOHNSON,JONESBORO 1,41.0
Clayton,GARY JOHNSON,JONESBORO 10,22.0
Clayton,GARY JOHNSON,JONESBORO 11,44.0
Clayton,GARY JOHNSON,JONESBORO 12,16.0
Clayton,GARY JOHNSON,JONESBORO 13,17.0
Clayton,GARY JOHNSON,JONESBORO 14,53.0
Clayton,GARY JOHNSON,JONESBORO 15,31.0
Clayton,GARY JOHNSON,JONESBORO 16,26.0
Clayton,GARY JOHNSON,JONESBORO 17,45.0
Clayton,GARY JOHNSON,JONESBORO 18,41.0
Clayton,GARY JOHNSON,JONESBORO 2,35.0
Clayton,GARY JOHNSON,JONESBORO 3,43.0
Clayton,GARY JOHNSON,JONESBORO 4,22.0
Clayton,GARY JOHNSON,JONESBORO 5,33.0
Clayton,GARY JOHNSON,JONESBORO 6,37.0
Clayton,GARY JOHNSON,JONESBORO 7,43.0
Clayton,GARY JOHNSON,JONESBORO 8,24.0
Clayton,GARY JOHNSON,JONESBORO 9,13.0
Clayton,GARY JOHNSON,LAKE CITY,29.0
Clayton,GARY JOHNSON,LOVEJOY 1,41.0
Clayton,GARY JOHNSON,LOVEJOY 2,25.0
Clayton,GARY JOHNSON,LOVEJOY 3,56.0
Clayton,GARY JOHNSON,LOVEJOY 4,27.0
Clayton,GARY JOHNSON,LOVEJOY 5,30.0
Clayton,GARY JOHNSON,MORROW 1,29.0
Clayton,GARY JOHNSON,MORROW 2,22.0
Clayton,GARY JOHNSON,MORROW 3,40.0
Clayton,GARY JOHNSON,MORROW 4,30.0
Clayton,GARY JOHNSON,MORROW 5,52.0
Clayton,GARY JOHNSON,MORROW 6,36.0
Clayton,GARY JOHNSON,MORROW 7,18.0
Clayton,GARY JOHNSON,MORROW 8,34.0
Clayton,GARY JOHNSON,MORROW 9,21.0
Clayton,GARY JOHNSON,OAK 1,15.0
Clayton,GARY JOHNSON,OAK 2,16.0
Clayton,GARY JOHNSON,OAK 3,28.0
Clayton,GARY JOHNSON,OAK 4,28.0
Clayton,GARY JOHNSON,PANHANDLE 1,29.0
Clayton,GARY JOHNSON,PANHANDLE 2,28.0
Clayton,GARY JOHNSON,RIVERDALE 1,19.0
Clayton,GARY JOHNSON,RIVERDALE 10,12.0
Clayton,GARY JOHNSON,RIVERDALE 11,8.0
Clayton,GARY JOHNSON,RIVERDALE 12,20.0
Clayton,GARY JOHNSON,RIVERDALE 2,23.0
Clayton,GARY JOHNSON,RIVERDALE 3,16.0
Clayton,GARY JOHNSON,RIVERDALE 4,21.0
Clayton,GARY JOHNSON,RIVERDALE 5,27.0
Clayton,GARY JOHNSON,RIVERDALE 6,22.0
Clayton,GARY JOHNSON,RIVERDALE 7,11.0
Clayton,GARY JOHNSON,RIVERDALE 8,18.0
Clayton,GARY JOHNSON,RIVERDALE 9,22.0
Clayton,HILLARY CLINTON,ELLENWOOD,3174.0
Clayton,HILLARY CLINTON,FOREST PARK 1,1014.0
Clayton,HILLARY CLINTON,FOREST PARK 2,955.0
Clayton,HILLARY CLINTON,FOREST PARK 3,880.0
Clayton,HILLARY CLINTON,FOREST PARK 4,573.0
Clayton,HILLARY CLINTON,FOREST PARK 5,1263.0
Clayton,HILLARY CLINTON,FOREST PARK 6,460.0
Clayton,HILLARY CLINTON,JONESBORO 1,2176.0
Clayton,HILLARY CLINTON,JONESBORO 10,1230.0
Clayton,HILLARY CLINTON,JONESBORO 11,1662.0
Clayton,HILLARY CLINTON,JONESBORO 12,1331.0
Clayton,HILLARY CLINTON,JONESBORO 13,950.0
Clayton,HILLARY CLINTON,JONESBORO 14,1781.0
Clayton,HILLARY CLINTON,JONESBORO 15,1052.0
Clayton,HILLARY CLINTON,JONESBORO 16,912.0
Clayton,HILLARY CLINTON,JONESBORO 17,2161.0
Clayton,HILLARY CLINTON,JONESBORO 18,1345.0
Clayton,HILLARY CLINTON,JONESBORO 2,2024.0
Clayton,HILLARY CLINTON,JONESBORO 3,1795.0
Clayton,HILLARY CLINTON,JONESBORO 4,811.0
Clayton,HILLARY CLINTON,JONESBORO 5,825.0
Clayton,HILLARY CLINTON,JONESBORO 6,846.0
Clayton,HILLARY CLINTON,JONESBORO 7,1394.0
Clayton,HILLARY CLINTON,JONESBORO 8,1569.0
Clayton,HILLARY CLINTON,JONESBORO 9,472.0
Clayton,HILLARY CLINTON,LAKE CITY,1178.0
Clayton,HILLARY CLINTON,LOVEJOY 1,1777.0
Clayton,HILLARY CLINTON,LOVEJOY 2,1421.0
Clayton,HILLARY CLINTON,LOVEJOY 3,2696.0
Clayton,HILLARY CLINTON,LOVEJOY 4,2023.0
Clayton,HILLARY CLINTON,LOVEJOY 5,1367.0
Clayton,HILLARY CLINTON,MORROW 1,1324.0
Clayton,HILLARY CLINTON,MORROW 2,678.0
Clayton,HILLARY CLINTON,MORROW 3,1833.0
Clayton,HILLARY CLINTON,MORROW 4,731.0
Clayton,HILLARY CLINTON,MORROW 5,2425.0
Clayton,HILLARY CLINTON,MORROW 6,1215.0
Clayton,HILLARY CLINTON,MORROW 7,762.0
Clayton,HILLARY CLINTON,MORROW 8,1473.0
Clayton,HILLARY CLINTON,MORROW 9,614.0
Clayton,HILLARY CLINTON,OAK 1,1089.0
Clayton,HILLARY CLINTON,OAK 2,694.0
Clayton,HILLARY CLINTON,OAK 3,1696.0
Clayton,HILLARY CLINTON,OAK 4,1639.0
Clayton,HILLARY CLINTON,PANHANDLE 1,1555.0
Clayton,HILLARY CLINTON,PANHANDLE 2,1207.0
Clayton,HILLARY CLINTON,RIVERDALE 1,1241.0
Clayton,HILLARY CLINTON,RIVERDALE 10,1150.0
Clayton,HILLARY CLINTON,RIVERDALE 11,990.0
Clayton,HILLARY CLINTON,RIVERDALE 12,1526.0
Clayton,HILLARY CLINTON,RIVERDALE 2,1580.0
Clayton,HILLARY CLINTON,RIVERDALE 3,1687.0
Clayton,HILLARY CLINTON,RIVERDALE 4,1750.0
Clayton,HILLARY CLINTON,RIVERDALE 5,1416.0
Clayton,HILLARY CLINTON,RIVERDALE 6,1222.0
Clayton,HILLARY CLINTON,RIVERDALE 7,901.0
Clayton,HILLARY CLINTON,RIVERDALE 8,1474.0
Clayton,HILLARY CLINTON,RIVERDALE 9,1231.0
Clinch,DONALD J. TRUMP,Arabia,59.0
Clinch,DONALD J. TRUMP,Argyle,162.0
Clinch,DONALD J. TRUMP,Dupont,115.0
Clinch,DONALD J. TRUMP,Fargo,157.0
Clinch,DONALD J. TRUMP,Homerville,1234.0
Clinch,GARY JOHNSON,Arabia,1.0
Clinch,GARY JOHNSON,Argyle,2.0
Clinch,GARY JOHNSON,Dupont,3.0
Clinch,GARY JOHNSON,Fargo,1.0
Clinch,GARY JOHNSON,Homerville,27.0
Clinch,HILLARY CLINTON,Arabia,7.0
Clinch,HILLARY CLINTON,Argyle,40.0
Clinch,HILLARY CLINTON,Dupont,58.0
Clinch,HILLARY CLINTON,Fargo,15.0
Clinch,HILLARY CLINTON,Homerville,566.0
Cobb,DONALD J. TRUMP,Acworth 1A,1722.0
Cobb,DONALD J. TRUMP,Acworth 1B,1610.0
Cobb,DONALD J. TRUMP,Acworth 1C,1039.0
Cobb,DONALD J. TRUMP,Addison 01,901.0
Cobb,DONALD J. TRUMP,Austell 1A,524.0
Cobb,DONALD J. TRUMP,Baker 01,1260.0
Cobb,DONALD J. TRUMP,Bells Ferry 02,1043.0
Cobb,DONALD J. TRUMP,Bells Ferry 03,2110.0
Cobb,DONALD J. TRUMP,Big Shanty 01,890.0
Cobb,DONALD J. TRUMP,Big Shanty 02,1186.0
Cobb,DONALD J. TRUMP,Birney 01,558.0
Cobb,DONALD J. TRUMP,Birney 02,922.0
Cobb,DONALD J. TRUMP,Blackwell 01,876.0
Cobb,DONALD J. TRUMP,Bryant 01,74.0
Cobb,DONALD J. TRUMP,Bryant 02,141.0
Cobb,DONALD J. TRUMP,Chalker 01,1286.0
Cobb,DONALD J. TRUMP,Chattahoochee 01,785.0
Cobb,DONALD J. TRUMP,Cheatham Hill 02,1301.0
Cobb,DONALD J. TRUMP,Cheatham Hill 03,1509.0
Cobb,DONALD J. TRUMP,Chestnut Ridge 01,1412.0
Cobb,DONALD J. TRUMP,Clarkdale 01,449.0
Cobb,DONALD J. TRUMP,Clarkdale 02,983.0
Cobb,DONALD J. TRUMP,Cooper 01,627.0
Cobb,DONALD J. TRUMP,Davis 01,805.0
Cobb,DONALD J. TRUMP,Dickerson 01,1148.0
Cobb,DONALD J. TRUMP,Dobbins 01,402.0
Cobb,DONALD J. TRUMP,Dodgen 01,931.0
Cobb,DONALD J. TRUMP,Dowell 01,1060.0
Cobb,DONALD J. TRUMP,Durham 01,2057.0
Cobb,DONALD J. TRUMP,East Piedmont 01,696.0
Cobb,DONALD J. TRUMP,Eastside 01,1232.0
Cobb,DONALD J. TRUMP,Eastside 02,1652.0
Cobb,DONALD J. TRUMP,Elizabeth 01,690.0
Cobb,DONALD J. TRUMP,Elizabeth 02,964.0
Cobb,DONALD J. TRUMP,Elizabeth 03,1139.0
Cobb,DONALD J. TRUMP,Elizabeth 04,710.0
Cobb,DONALD J. TRUMP,Elizabeth 05,1075.0
Cobb,DONALD J. TRUMP,Fair Oaks 01,604.0
Cobb,DONALD J. TRUMP,Fair Oaks 02,588.0
Cobb,DONALD J. TRUMP,Fair Oaks 04,438.0
Cobb,DONALD J. TRUMP,Fair Oaks 05,298.0
Cobb,DONALD J. TRUMP,Ford 01,1563.0
Cobb,DONALD J. TRUMP,Frey 01,1115.0
Cobb,DONALD J. TRUMP,Fullers Park 01,1281.0
Cobb,DONALD J. TRUMP,Garrison Mill 01,1119.0
Cobb,DONALD J. TRUMP,Gritters 01,1473.0
Cobb,DONALD J. TRUMP,Harmony Leland 01,647.0
Cobb,DONALD J. TRUMP,Harrison 01,1413.0
Cobb,DONALD J. TRUMP,Hayes 01,1797.0
Cobb,DONALD J. TRUMP,Hightower 01,1713.0
Cobb,DONALD J. TRUMP,Kell 01,842.0
Cobb,DONALD J. TRUMP,Kemp 01,943.0
Cobb,DONALD J. TRUMP,Kemp 02,1645.0
Cobb,DONALD J. TRUMP,Kemp 03,2035.0
Cobb,DONALD J. TRUMP,Kennesaw 1A,689.0
Cobb,DONALD J. TRUMP,Kennesaw 2A,1252.0
Cobb,DONALD J. TRUMP,Kennesaw 3A,1232.0
Cobb,DONALD J. TRUMP,Kennesaw 4A,1157.0
Cobb,DONALD J. TRUMP,Kennesaw 5A,1794.0
Cobb,DONALD J. TRUMP,Lasssiter 01,1609.0
Cobb,DONALD J. TRUMP,Lewis 01,771.0
Cobb,DONALD J. TRUMP,Lindley 01,798.0
Cobb,DONALD J. TRUMP,Lost Mountain 01,1569.0
Cobb,DONALD J. TRUMP,Lost Mountain 02,2116.0
Cobb,DONALD J. TRUMP,Lost Mountain 03,2346.0
Cobb,DONALD J. TRUMP,Lost Mountain 04,1239.0
Cobb,DONALD J. TRUMP,Mableton 01,983.0
Cobb,DONALD J. TRUMP,Mableton 02,506.0
Cobb,DONALD J. TRUMP,Mableton 03,833.0
Cobb,DONALD J. TRUMP,Mableton 04,537.0
Cobb,DONALD J. TRUMP,Mabry 01,798.0
Cobb,DONALD J. TRUMP,Macland 01,744.0
Cobb,DONALD J. TRUMP,Marietta 1A,498.0
Cobb,DONALD J. TRUMP,Marietta 2A,948.0
Cobb,DONALD J. TRUMP,Marietta 2B,1071.0
Cobb,DONALD J. TRUMP,Marietta 3A,1501.0
Cobb,DONALD J. TRUMP,Marietta 4A,1009.0
Cobb,DONALD J. TRUMP,Marietta 4B,627.0
Cobb,DONALD J. TRUMP,Marietta 4C,1233.0
Cobb,DONALD J. TRUMP,Marietta 5A,383.0
Cobb,DONALD J. TRUMP,Marietta 5B,293.0
Cobb,DONALD J. TRUMP,Marietta 6A,309.0
Cobb,DONALD J. TRUMP,Marietta 6B,915.0
Cobb,DONALD J. TRUMP,Marietta 7A,275.0
Cobb,DONALD J. TRUMP,Mars Hill 01,1639.0
Cobb,DONALD J. TRUMP,Mars Hill 02,1029.0
Cobb,DONALD J. TRUMP,McCleskey 01,753.0
Cobb,DONALD J. TRUMP,McClure 01,748.0
Cobb,DONALD J. TRUMP,McEachern 01,1003.0
Cobb,DONALD J. TRUMP,Mount Bethel 01,1671.0
Cobb,DONALD J. TRUMP,Mount Bethel 03,1182.0
Cobb,DONALD J. TRUMP,Mount Bethel 04,1238.0
Cobb,DONALD J. TRUMP,Murdock 01,1614.0
Cobb,DONALD J. TRUMP,Nicholson 01,977.0
Cobb,DONALD J. TRUMP,Nickajack 01,704.0
Cobb,DONALD J. TRUMP,North Cobb 01,788.0
Cobb,DONALD J. TRUMP,Norton Park 01,1074.0
Cobb,DONALD J. TRUMP,Oakdale 01,1086.0
Cobb,DONALD J. TRUMP,Oregon 01,762.0
Cobb,DONALD J. TRUMP,Oregon 02,861.0
Cobb,DONALD J. TRUMP,Oregon 03,577.0
Cobb,DONALD J. TRUMP,Oregon 04,725.0
Cobb,DONALD J. TRUMP,Oregon 05,1133.0
Cobb,DONALD J. TRUMP,Palmer 01,1043.0
Cobb,DONALD J. TRUMP,Pebblebrook 01,501.0
Cobb,DONALD J. TRUMP,Pine Mountain 01,1608.0
Cobb,DONALD J. TRUMP,Pine Mountain 02,1600.0
Cobb,DONALD J. TRUMP,Pitner 01,1089.0
Cobb,DONALD J. TRUMP,Pope 01,1317.0
Cobb,DONALD J. TRUMP,Post Oak 01,1631.0
Cobb,DONALD J. TRUMP,Powder Springs 1A,928.0
Cobb,DONALD J. TRUMP,Powder Springs 2A,415.0
Cobb,DONALD J. TRUMP,Powder Springs 3A,624.0
Cobb,DONALD J. TRUMP,Powers Ferry 01,1102.0
Cobb,DONALD J. TRUMP,Riverside 01,85.0
Cobb,DONALD J. TRUMP,Rocky Mountain 01,1383.0
Cobb,DONALD J. TRUMP,Roswell 01,2293.0
Cobb,DONALD J. TRUMP,Roswell 02,1453.0
Cobb,DONALD J. TRUMP,Sandy Plains 01,1053.0
Cobb,DONALD J. TRUMP,Sewell Mill 01,1272.0
Cobb,DONALD J. TRUMP,Sewell Mill 03,1213.0
Cobb,DONALD J. TRUMP,Shallowford Fall 01,1403.0
Cobb,DONALD J. TRUMP,Simpson 01,768.0
Cobb,DONALD J. TRUMP,Smyrna 1A,489.0
Cobb,DONALD J. TRUMP,Smyrna 2A,787.0
Cobb,DONALD J. TRUMP,Smyrna 3A,1376.0
Cobb,DONALD J. TRUMP,Smyrna 4A,1770.0
Cobb,DONALD J. TRUMP,Smyrna 5A,684.0
Cobb,DONALD J. TRUMP,Smyrna 6A,1641.0
Cobb,DONALD J. TRUMP,Smyrna 7A,1358.0
Cobb,DONALD J. TRUMP,Sope Creek 01,978.0
Cobb,DONALD J. TRUMP,Sope Creek 02,1491.0
Cobb,DONALD J. TRUMP,Sope Creek 03,1228.0
Cobb,DONALD J. TRUMP,Sweetwater 01,897.0
Cobb,DONALD J. TRUMP,Sweetwater 02,383.0
Cobb,DONALD J. TRUMP,Terrell Mill 01,873.0
Cobb,DONALD J. TRUMP,Timber Ridge 01,1002.0
Cobb,DONALD J. TRUMP,Vaughn 01,1541.0
Cobb,DONALD J. TRUMP,Vinings 01,585.0
Cobb,DONALD J. TRUMP,Vinings 02,1227.0
Cobb,DONALD J. TRUMP,Vinings 03,992.0
Cobb,DONALD J. TRUMP,Vinings 04,1273.0
Cobb,DONALD J. TRUMP,Wade Green 02,1417.0
Cobb,DONALD J. TRUMP,Wileo 01,1257.0
Cobb,GARY JOHNSON,Acworth 1A,156.0
Cobb,GARY JOHNSON,Acworth 1B,118.0
Cobb,GARY JOHNSON,Acworth 1C,129.0
Cobb,GARY JOHNSON,Addison 01,80.0
Cobb,GARY JOHNSON,Austell 1A,52.0
Cobb,GARY JOHNSON,Baker 01,153.0
Cobb,GARY JOHNSON,Bells Ferry 02,122.0
Cobb,GARY JOHNSON,Bells Ferry 03,225.0
Cobb,GARY JOHNSON,Big Shanty 01,87.0
Cobb,GARY JOHNSON,Big Shanty 02,107.0
Cobb,GARY JOHNSON,Birney 01,63.0
Cobb,GARY JOHNSON,Birney 02,82.0
Cobb,GARY JOHNSON,Blackwell 01,101.0
Cobb,GARY JOHNSON,Bryant 01,24.0
Cobb,GARY JOHNSON,Bryant 02,35.0
Cobb,GARY JOHNSON,Chalker 01,175.0
Cobb,GARY JOHNSON,Chattahoochee 01,156.0
Cobb,GARY JOHNSON,Cheatham Hill 02,89.0
Cobb,GARY JOHNSON,Cheatham Hill 03,151.0
Cobb,GARY JOHNSON,Chestnut Ridge 01,110.0
Cobb,GARY JOHNSON,Clarkdale 01,25.0
Cobb,GARY JOHNSON,Clarkdale 02,67.0
Cobb,GARY JOHNSON,Cooper 01,75.0
Cobb,GARY JOHNSON,Davis 01,73.0
Cobb,GARY JOHNSON,Dickerson 01,103.0
Cobb,GARY JOHNSON,Dobbins 01,84.0
Cobb,GARY JOHNSON,Dodgen 01,65.0
Cobb,GARY JOHNSON,Dowell 01,118.0
Cobb,GARY JOHNSON,Durham 01,103.0
Cobb,GARY JOHNSON,East Piedmont 01,70.0
Cobb,GARY JOHNSON,Eastside 01,95.0
Cobb,GARY JOHNSON,Eastside 02,152.0
Cobb,GARY JOHNSON,Elizabeth 01,81.0
Cobb,GARY JOHNSON,Elizabeth 02,68.0
Cobb,GARY JOHNSON,Elizabeth 03,91.0
Cobb,GARY JOHNSON,Elizabeth 04,101.0
Cobb,GARY JOHNSON,Elizabeth 05,119.0
Cobb,GARY JOHNSON,Fair Oaks 01,74.0
Cobb,GARY JOHNSON,Fair Oaks 02,56.0
Cobb,GARY JOHNSON,Fair Oaks 04,38.0
Cobb,GARY JOHNSON,Fair Oaks 05,29.0
Cobb,GARY JOHNSON,Ford 01,82.0
Cobb,GARY JOHNSON,Frey 01,73.0
Cobb,GARY JOHNSON,Fullers Park 01,135.0
Cobb,GARY JOHNSON,Garrison Mill 01,90.0
Cobb,GARY JOHNSON,Gritters 01,153.0
Cobb,GARY JOHNSON,Harmony Leland 01,81.0
Cobb,GARY JOHNSON,Harrison 01,67.0
Cobb,GARY JOHNSON,Hayes 01,114.0
Cobb,GARY JOHNSON,Hightower 01,196.0
Cobb,GARY JOHNSON,Kell 01,102.0
Cobb,GARY JOHNSON,Kemp 01,66.0
Cobb,GARY JOHNSON,Kemp 02,104.0
Cobb,GARY JOHNSON,Kemp 03,98.0
Cobb,GARY JOHNSON,Kennesaw 1A,76.0
Cobb,GARY JOHNSON,Kennesaw 2A,116.0
Cobb,GARY JOHNSON,Kennesaw 3A,160.0
Cobb,GARY JOHNSON,Kennesaw 4A,122.0
Cobb,GARY JOHNSON,Kennesaw 5A,206.0
Cobb,GARY JOHNSON,Lasssiter 01,124.0
Cobb,GARY JOHNSON,Lewis 01,46.0
Cobb,GARY JOHNSON,Lindley 01,107.0
Cobb,GARY JOHNSON,Lost Mountain 01,81.0
Cobb,GARY JOHNSON,Lost Mountain 02,126.0
Cobb,GARY JOHNSON,Lost Mountain 03,141.0
Cobb,GARY JOHNSON,Lost Mountain 04,69.0
Cobb,GARY JOHNSON,Mableton 01,81.0
Cobb,GARY JOHNSON,Mableton 02,29.0
Cobb,GARY JOHNSON,Mableton 03,85.0
Cobb,GARY JOHNSON,Mableton 04,69.0
Cobb,GARY JOHNSON,Mabry 01,66.0
Cobb,GARY JOHNSON,Macland 01,55.0
Cobb,GARY JOHNSON,Marietta 1A,107.0
Cobb,GARY JOHNSON,Marietta 2A,91.0
Cobb,GARY JOHNSON,Marietta 2B,107.0
Cobb,GARY JOHNSON,Marietta 3A,177.0
Cobb,GARY JOHNSON,Marietta 4A,70.0
Cobb,GARY JOHNSON,Marietta 4B,73.0
Cobb,GARY JOHNSON,Marietta 4C,61.0
Cobb,GARY JOHNSON,Marietta 5A,61.0
Cobb,GARY JOHNSON,Marietta 5B,53.0
Cobb,GARY JOHNSON,Marietta 6A,66.0
Cobb,GARY JOHNSON,Marietta 6B,80.0
Cobb,GARY JOHNSON,Marietta 7A,52.0
Cobb,GARY JOHNSON,Mars Hill 01,71.0
Cobb,GARY JOHNSON,Mars Hill 02,79.0
Cobb,GARY JOHNSON,McCleskey 01,52.0
Cobb,GARY JOHNSON,McClure 01,50.0
Cobb,GARY JOHNSON,McEachern 01,50.0
Cobb,GARY JOHNSON,Mount Bethel 01,152.0
Cobb,GARY JOHNSON,Mount Bethel 03,74.0
Cobb,GARY JOHNSON,Mount Bethel 04,103.0
Cobb,GARY JOHNSON,Murdock 01,173.0
Cobb,GARY JOHNSON,Nicholson 01,87.0
Cobb,GARY JOHNSON,Nickajack 01,155.0
Cobb,GARY JOHNSON,North Cobb 01,71.0
Cobb,GARY JOHNSON,Norton Park 01,135.0
Cobb,GARY JOHNSON,Oakdale 01,103.0
Cobb,GARY JOHNSON,Oregon 01,55.0
Cobb,GARY JOHNSON,Oregon 02,110.0
Cobb,GARY JOHNSON,Oregon 03,69.0
Cobb,GARY JOHNSON,Oregon 04,72.0
Cobb,GARY JOHNSON,Oregon 05,109.0
Cobb,GARY JOHNSON,Palmer 01,101.0
Cobb,GARY JOHNSON,Pebblebrook 01,70.0
Cobb,GARY JOHNSON,Pine Mountain 01,102.0
Cobb,GARY JOHNSON,Pine Mountain 02,76.0
Cobb,GARY JOHNSON,Pitner 01,92.0
Cobb,GARY JOHNSON,Pope 01,107.0
Cobb,GARY JOHNSON,Post Oak 01,131.0
Cobb,GARY JOHNSON,Powder Springs 1A,87.0
Cobb,GARY JOHNSON,Powder Springs 2A,62.0
Cobb,GARY JOHNSON,Powder Springs 3A,56.0
Cobb,GARY JOHNSON,Powers Ferry 01,118.0
Cobb,GARY JOHNSON,Riverside 01,24.0
Cobb,GARY JOHNSON,Rocky Mountain 01,111.0
Cobb,GARY JOHNSON,Roswell 01,186.0
Cobb,GARY JOHNSON,Roswell 02,143.0
Cobb,GARY JOHNSON,Sandy Plains 01,105.0
Cobb,GARY JOHNSON,Sewell Mill 01,110.0
Cobb,GARY JOHNSON,Sewell Mill 03,132.0
Cobb,GARY JOHNSON,Shallowford Fall 01,112.0
Cobb,GARY JOHNSON,Simpson 01,58.0
Cobb,GARY JOHNSON,Smyrna 1A,104.0
Cobb,GARY JOHNSON,Smyrna 2A,153.0
Cobb,GARY JOHNSON,Smyrna 3A,220.0
Cobb,GARY JOHNSON,Smyrna 4A,237.0
Cobb,GARY JOHNSON,Smyrna 5A,86.0
Cobb,GARY JOHNSON,Smyrna 6A,215.0
Cobb,GARY JOHNSON,Smyrna 7A,191.0
Cobb,GARY JOHNSON,Sope Creek 01,81.0
Cobb,GARY JOHNSON,Sope Creek 02,150.0
Cobb,GARY JOHNSON,Sope Creek 03,86.0
Cobb,GARY JOHNSON,Sweetwater 01,50.0
Cobb,GARY JOHNSON,Sweetwater 02,39.0
Cobb,GARY JOHNSON,Terrell Mill 01,157.0
Cobb,GARY JOHNSON,Timber Ridge 01,88.0
Cobb,GARY JOHNSON,Vaughn 01,100.0
Cobb,GARY JOHNSON,Vinings 01,65.0
Cobb,GARY JOHNSON,Vinings 02,184.0
Cobb,GARY JOHNSON,Vinings 03,122.0
Cobb,GARY JOHNSON,Vinings 04,96.0
Cobb,GARY JOHNSON,Wade Green 02,159.0
Cobb,GARY JOHNSON,Wileo 01,110.0
Cobb,HILLARY CLINTON,Acworth 1A,1368.0
Cobb,HILLARY CLINTON,Acworth 1B,1155.0
Cobb,HILLARY CLINTON,Acworth 1C,1538.0
Cobb,HILLARY CLINTON,Addison 01,683.0
Cobb,HILLARY CLINTON,Austell 1A,2002.0
Cobb,HILLARY CLINTON,Baker 01,1470.0
Cobb,HILLARY CLINTON,Bells Ferry 02,797.0
Cobb,HILLARY CLINTON,Bells Ferry 03,1362.0
Cobb,HILLARY CLINTON,Big Shanty 01,667.0
Cobb,HILLARY CLINTON,Big Shanty 02,805.0
Cobb,HILLARY CLINTON,Birney 01,904.0
Cobb,HILLARY CLINTON,Birney 02,1448.0
Cobb,HILLARY CLINTON,Blackwell 01,769.0
Cobb,HILLARY CLINTON,Bryant 01,1197.0
Cobb,HILLARY CLINTON,Bryant 02,2457.0
Cobb,HILLARY CLINTON,Chalker 01,1474.0
Cobb,HILLARY CLINTON,Chattahoochee 01,2149.0
Cobb,HILLARY CLINTON,Cheatham Hill 02,704.0
Cobb,HILLARY CLINTON,Cheatham Hill 03,1119.0
Cobb,HILLARY CLINTON,Chestnut Ridge 01,812.0
Cobb,HILLARY CLINTON,Clarkdale 01,669.0
Cobb,HILLARY CLINTON,Clarkdale 02,2069.0
Cobb,HILLARY CLINTON,Cooper 01,2010.0
Cobb,HILLARY CLINTON,Davis 01,502.0
Cobb,HILLARY CLINTON,Dickerson 01,823.0
Cobb,HILLARY CLINTON,Dobbins 01,1659.0
Cobb,HILLARY CLINTON,Dodgen 01,554.0
Cobb,HILLARY CLINTON,Dowell 01,976.0
Cobb,HILLARY CLINTON,Durham 01,720.0
Cobb,HILLARY CLINTON,East Piedmont 01,737.0
Cobb,HILLARY CLINTON,Eastside 01,835.0
Cobb,HILLARY CLINTON,Eastside 02,1117.0
Cobb,HILLARY CLINTON,Elizabeth 01,1245.0
Cobb,HILLARY CLINTON,Elizabeth 02,617.0
Cobb,HILLARY CLINTON,Elizabeth 03,724.0
Cobb,HILLARY CLINTON,Elizabeth 04,931.0
Cobb,HILLARY CLINTON,Elizabeth 05,861.0
Cobb,HILLARY CLINTON,Fair Oaks 01,1570.0
Cobb,HILLARY CLINTON,Fair Oaks 02,1625.0
Cobb,HILLARY CLINTON,Fair Oaks 04,742.0
Cobb,HILLARY CLINTON,Fair Oaks 05,548.0
Cobb,HILLARY CLINTON,Ford 01,559.0
Cobb,HILLARY CLINTON,Frey 01,516.0
Cobb,HILLARY CLINTON,Fullers Park 01,986.0
Cobb,HILLARY CLINTON,Garrison Mill 01,761.0
Cobb,HILLARY CLINTON,Gritters 01,962.0
Cobb,HILLARY CLINTON,Harmony Leland 01,2761.0
Cobb,HILLARY CLINTON,Harrison 01,494.0
Cobb,HILLARY CLINTON,Hayes 01,791.0
Cobb,HILLARY CLINTON,Hightower 01,1149.0
Cobb,HILLARY CLINTON,Kell 01,462.0
Cobb,HILLARY CLINTON,Kemp 01,336.0
Cobb,HILLARY CLINTON,Kemp 02,980.0
Cobb,HILLARY CLINTON,Kemp 03,633.0
Cobb,HILLARY CLINTON,Kennesaw 1A,655.0
Cobb,HILLARY CLINTON,Kennesaw 2A,938.0
Cobb,HILLARY CLINTON,Kennesaw 3A,1913.0
Cobb,HILLARY CLINTON,Kennesaw 4A,1005.0
Cobb,HILLARY CLINTON,Kennesaw 5A,1716.0
Cobb,HILLARY CLINTON,Lasssiter 01,844.0
Cobb,HILLARY CLINTON,Lewis 01,325.0
Cobb,HILLARY CLINTON,Lindley 01,2178.0
Cobb,HILLARY CLINTON,Lost Mountain 01,739.0
Cobb,HILLARY CLINTON,Lost Mountain 02,685.0
Cobb,HILLARY CLINTON,Lost Mountain 03,1081.0
Cobb,HILLARY CLINTON,Lost Mountain 04,560.0
Cobb,HILLARY CLINTON,Mableton 01,1805.0
Cobb,HILLARY CLINTON,Mableton 02,952.0
Cobb,HILLARY CLINTON,Mableton 03,910.0
